Wall time,Step,Value
1722540017.008145,742,0.5859472155570984
1722540018.486644,743,0.6416605710983276
1722540021.425332,744,0.7732682824134827
1722540026.249076,745,0.7248712778091431
1722540028.760519,746,0.6678669452667236
1722540030.984284,747,0.5633750557899475
1722540033.205436,748,0.6356037259101868
1722540035.585238,749,0.779076337814331
1722540037.491703,750,0.4740605354309082
1722540039.770136,751,0.47759100794792175
1722540041.311893,752,0.444082111120224
1722540042.667823,753,0.5797194838523865
1722540043.967318,754,0.6853007078170776
1722540045.468136,755,0.6327482461929321
1722540047.271531,756,0.4338430166244507
1722540049.356044,757,0.4122813940048218
1722540051.675352,758,0.4263426959514618
1722540053.755936,759,0.4384835362434387
1722540056.573056,760,0.7259606122970581
1722540058.964666,761,0.7308868169784546
1722540061.626594,762,0.6979746222496033
1722540064.043298,763,0.6272811889648438
1722540066.304037,764,0.5765537023544312
1722540068.655006,765,0.4380020797252655
1722540072.278946,766,0.4208482801914215
1722540074.899157,767,0.43633225560188293
1722540077.832934,768,0.38515710830688477
1722540080.366121,769,0.3808019757270813
1722540083.286186,770,0.39742574095726013
1722540085.831947,771,0.369765043258667
1722540088.017476,772,0.43704694509506226
1722540090.533178,773,0.39639773964881897
1722540092.857964,774,0.5106465816497803
1722540095.461666,775,0.7386746406555176
1722540097.775152,776,0.5422584414482117
1722540099.868923,777,0.40503647923469543
1722540101.982349,778,0.457844078540802
1722540104.253391,779,0.5002617835998535
1722540106.867651,780,0.6010398268699646
1722540109.119976,781,0.8482695817947388
1722540110.821173,782,0.49999722838401794
1722540112.594112,783,0.6931204795837402
1722540114.630852,784,0.7543895244598389
1722540116.234208,785,0.7081395983695984
1722540118.365329,786,0.5913738012313843
1722540120.374744,787,0.42889899015426636
1722540123.017607,788,0.4222968518733978
1722540124.861809,789,0.42008480429649353
1722540126.553072,790,0.5665763020515442
1722540127.82636,791,0.7885152697563171
1722540129.068532,792,0.9683011174201965
1722540130.318728,793,0.6855014562606812
1722540131.577765,794,0.5412681698799133
1722540132.93659,795,0.43226903676986694
1722540134.528704,796,0.4513295888900757
1722540137.379979,797,0.4093663990497589
1722540139.061754,798,0.3900844156742096
1722540140.521141,799,0.35345467925071716
1722540141.996347,800,0.3441949784755707
1722540143.277579,801,0.3582475483417511
1722540146.163595,802,0.46726545691490173
1722540147.997644,803,0.42400258779525757
1722540150.187461,804,0.3912546932697296
1722540152.648057,805,0.41532596945762634
1722540153.96783,806,0.41944968700408936
1722540156.583913,807,0.47713929414749146
1722540158.046221,808,0.3684682846069336
1722540159.466372,809,0.4664773643016815
1722540160.732455,810,0.35019606351852417
1722540162.085833,811,0.34590962529182434
1722540163.626761,812,0.3551769554615021
1722540166.061157,813,0.3475407361984253
1722540167.216724,814,0.5650114417076111
1722540168.530093,815,0.49605461955070496
1722540170.919923,816,0.3142998516559601
1722540172.133595,817,0.37230774760246277
1722540173.287493,818,0.3329552710056305
1722540174.693641,819,0.3126891553401947
1722540175.987534,820,0.35949990153312683
1722540177.196311,821,0.3659151792526245
1722540178.515831,822,0.897291362285614
1722540179.665793,823,0.6468458771705627
1722540181.132397,824,0.4710291922092438
1722540182.330627,825,0.3515949249267578
1722540183.548424,826,0.3162282109260559
1722540184.72437,827,0.3332046866416931
1722540185.927432,828,0.3361910283565521
1722540187.183404,829,0.39788126945495605
1722540188.471895,830,0.31247448921203613
1722540189.657227,831,0.36051997542381287
1722540190.916696,832,0.4834209382534027
1722540192.062045,833,0.5374346375465393
1722540193.462332,834,0.6553052067756653
1722540196.042413,835,0.4421999752521515
1722540200.081707,836,0.5604227185249329
1722540202.568504,837,0.3229289650917053
1722540203.780242,838,0.31401383876800537
1722540205.432735,839,0.281514436006546
1722540206.773615,840,0.27566075325012207
1722540208.25151,841,0.288419634103775
1722540209.508147,842,0.3362988531589508
1722540211.233037,843,0.3671940267086029
1722540212.927868,844,0.28944066166877747
1722540214.723829,845,0.3023647665977478
1722540216.269776,846,0.291847825050354
1722540217.808984,847,0.3014267683029175
1722540219.048306,848,0.28479838371276855
1722540220.976881,849,0.35420846939086914
1722540223.101732,850,0.2690296471118927
1722540224.264685,851,0.24261252582073212
1722540225.562201,852,0.323147714138031
1722540227.113515,853,0.344155877828598
1722540229.10154,854,0.32287174463272095
1722540230.953397,855,0.379666805267334
1722540232.906919,856,0.40897655487060547
1722540235.371773,857,0.5752403736114502
1722540237.805509,858,0.677334725856781
1722540239.837545,859,0.7632983326911926
1722540242.805379,860,0.48364850878715515
1722540245.035637,861,0.34578844904899597
1722540246.779824,862,0.36458489298820496
1722540248.620347,863,0.5009306073188782
1722540250.090385,864,0.3088976740837097
1722540251.768835,865,0.2500194311141968
1722540253.829175,866,0.27442318201065063
1722540255.956116,867,0.2954499125480652
1722540257.731834,868,0.24984169006347656
1722540259.510651,869,0.37002289295196533
1722540261.186213,870,0.4189237058162689
1722540263.491517,871,0.3828619718551636
1722540265.832417,872,0.32076647877693176
1722540268.221765,873,0.5043923854827881
1722540270.385588,874,0.3922620713710785
1722540272.570113,875,0.29176566004753113
1722540274.642307,876,0.3219188451766968
1722540276.541132,877,0.6029003262519836
1722540278.326996,878,0.8440314531326294
1722540280.539688,879,0.5363146066665649
1722540282.730993,880,0.5220681428909302
1722540284.474271,881,0.39277246594429016
1722540286.254758,882,0.3749987483024597
1722540288.145495,883,0.2834675908088684
1722540290.163244,884,0.25839701294898987
1722540291.853664,885,0.2486213743686676
1722540294.786451,886,0.30404216051101685
1722540297.084522,887,0.3364977240562439
1722540299.143427,888,0.3067837059497833
1722540301.351195,889,0.4330017864704132
1722540303.030193,890,0.5994029641151428
1722540305.518813,891,0.4316142499446869
1722540308.301658,892,0.38199228048324585
1722540310.21966,893,0.29866793751716614
1722540312.024461,894,0.2510439157485962
1722540314.74079,895,0.242298886179924
1722540316.591766,896,0.25760671496391296
1722540317.809067,897,0.2894001305103302
1722540319.100144,898,0.4000377357006073
1722540320.304546,899,0.5398350358009338
1722540321.513608,900,0.6728781461715698
1722540322.711514,901,0.8161044716835022
1722540323.930093,902,0.6981019973754883
1722540325.514477,903,0.49169740080833435
1722540327.098007,904,0.30060407519340515
1722540328.743681,905,0.29543769359588623
1722540329.971311,906,0.2388460636138916
1722540331.225336,907,0.23649637401103973
1722540332.738847,908,0.2707447111606598
1722540334.505217,909,0.2662382423877716
1722540336.981097,910,0.3081515431404114
1722540338.576671,911,0.2601321041584015
1722540340.237436,912,0.20663025975227356
1722540342.390997,913,0.2267034947872162
1722540344.017136,914,0.2635565996170044
1722540345.743565,915,0.3888832628726959
1722540348.429595,916,0.2611779570579529
1722540350.486615,917,0.2517651915550232
1722540352.166733,918,0.29694294929504395
1722540353.432402,919,0.30191799998283386
1722540356.491535,920,0.2576342821121216
1722540360.093917,921,0.2097482979297638
1722540362.051685,922,0.17055264115333557
1722540363.380771,923,0.19995194673538208
1722540364.679466,924,0.22671909630298615
1722540367.236553,925,0.1889667510986328
1722540368.533966,926,0.2962230145931244
1722540369.8691,927,0.6973358392715454
1722540371.068571,928,1.6098119020462036
1722540372.302393,929,0.863406240940094
1722540373.56461,930,0.4925742745399475
1722540374.83198,931,0.5201588869094849
1722540376.337313,932,0.4357093870639801
1722540377.806589,933,0.36998263001441956
1722540379.101296,934,0.3291453421115875
1722540380.361693,935,0.27324140071868896
1722540381.805974,936,0.24420277774333954
1722540383.193101,937,0.2755339741706848
1722540384.775812,938,0.2761796712875366
1722540386.286301,939,0.2292882353067398
1722540387.76724,940,0.30979132652282715
1722540390.170203,941,0.3875960111618042
1722540391.60028,942,0.8603566288948059
1722540393.892507,943,0.5117319822311401
1722540395.121306,944,0.6650146245956421
1722540396.382692,945,0.4982662796974182
1722540397.625595,946,0.31457093358039856
1722540398.812504,947,0.2913925051689148
1722540400.066871,948,0.2660825848579407
1722540401.251543,949,0.23651647567749023
1722540402.421435,950,0.23980137705802917
1722540403.54399,951,0.24613109230995178
1722540404.653939,952,0.23147350549697876
1722540406.172741,953,0.23859839141368866
1722540408.547051,954,0.1920093446969986
1722540409.77838,955,0.1920100748538971
1722540410.987948,956,0.19943898916244507
1722540412.626411,957,0.23593246936798096
1722540414.158606,958,0.2789086401462555
1722540416.125139,959,0.4561500549316406
1722540417.772711,960,0.4824053943157196
1722540419.947486,961,0.5341196060180664
1722540421.84485,962,0.806618332862854
1722540423.348082,963,0.5665172338485718
1722540425.057591,964,0.4478948414325714
1722540426.816607,965,0.4588347375392914
1722540428.524967,966,0.3441615104675293
1722540430.257339,967,0.4425833523273468
1722540432.198628,968,0.5337396860122681
1722540433.58657,969,0.3999067544937134
1722540436.441981,970,0.32195618748664856
1722540438.557028,971,0.287617027759552
1722540440.539858,972,0.28181198239326477
1722540442.755406,973,0.20184388756752014
1722540444.571505,974,0.18473507463932037
1722540446.79753,975,0.1929716318845749
1722540448.234756,976,0.16334155201911926
1722540451.460128,977,0.16600535809993744
1722540454.176897,978,0.17343859374523163
1722540455.764453,979,0.19835452735424042
1722540457.076145,980,0.18389248847961426
1722540459.640882,981,0.22030885517597198
1722540462.48553,982,0.31986454129219055
1722540463.887639,983,0.30688878893852234
1722540465.187563,984,0.49490922689437866
1722540466.441344,985,0.5106930732727051
1722540467.66185,986,0.20935072004795074
1722540468.943363,987,0.19094868004322052
1722540470.135128,988,0.18433530628681183
1722540471.39385,989,0.16635054349899292
1722540472.698046,990,0.14560221135616302
1722540474.463164,991,0.12331826984882355
1722540476.58763,992,0.19171284139156342
1722540478.959851,993,0.24192194640636444
1722540480.4694,994,0.40063756704330444
1722540481.625297,995,0.28659501671791077
1722540482.834031,996,1.064761996269226
1722540484.051689,997,1.926701307296753
1722540485.188632,998,1.628408670425415
1722540486.380362,999,1.079148769378662
